,YEAR,MONTH,DAY,HOURS,MINS,Lehman Library,Northwest Corner Building,Avery,Lerner,East Asian Library,John Jay,Butler,Uris
2014-09-21T11:30:00,2014,9,21,11,30,20,27,15,166,14,97,553,180
2014-09-21T11:45:00,2014,9,21,11,45,50,39,15,240,10,108,638,235
2014-09-21T12:00:00,2014,9,21,12,0,59,43,16,200,12,99,646,236
2014-09-21T12:15:00,2014,9,21,12,15,83,54,19,202,11,110,686,243
2014-09-21T12:30:00,2014,9,21,12,30,94,61,34,216,15,130,768,265
2014-09-21T12:45:00,2014,9,21,12,45,126,65,47,218,11,157,787,265
2014-09-21T13:00:00,2014,9,21,13,0,121,62,70,204,22,212,866,300
2014-09-21T13:15:00,2014,9,21,13,15,144,58,72,184,28,175,892,325
2014-09-21T13:30:00,2014,9,21,13,30,146,61,101,267,41,166,1002,377
2014-09-21T13:45:00,2014,9,21,13,45,186,67,108,276,45,167,1042,385
2014-09-21T14:00:00,2014,9,21,14,0,177,80,124,383,61,198,1135,422
2014-09-21T14:15:00,2014,9,21,14,15,201,82,129,311,61,159,1169,441
2014-09-21T14:30:00,2014,9,21,14,30,220,77,141,412,86,129,1269,498
2014-09-21T14:45:00,2014,9,21,14,45,230,77,141,390,83,97,1305,519
2014-09-21T15:00:00,2014,9,21,15,0,260,81,161,448,79,104,1364,544
2014-09-21T15:15:00,2014,9,21,15,15,267,87,166,367,84,91,1335,542
2014-09-21T15:30:00,2014,9,21,15,30,280,84,177,429,96,71,1432,576
2014-09-21T15:45:00,2014,9,21,15,45,277,93,169,355,100,68,1395,579
2014-09-21T16:00:00,2014,9,21,16,0,298,94,170,328,98,68,1390,607
2014-09-21T16:15:00,2014,9,21,16,15,307,97,174,416,96,63,1436,591
2014-09-21T16:30:00,2014,9,21,16,30,306,103,175,333,113,59,1390,615
2014-09-21T16:45:00,2014,9,21,16,45,323,89,183,353,96,58,1434,594
2014-09-21T17:00:00,2014,9,21,17,0,323,89,172,292,83,58,1352,596
2014-09-21T17:15:00,2014,9,21,17,15,328,82,154,352,74,64,1390,579
2014-09-21T17:30:00,2014,9,21,17,30,324,81,160,303,78,88,1322,572
2014-09-21T17:45:00,2014,9,21,17,45,315,74,172,392,61,140,1324,543
2014-09-21T18:00:00,2014,9,21,18,0,321,67,170,363,59,133,1253,526
2014-09-21T18:15:00,2014,9,21,18,15,301,62,145,422,62,162,1248,480
2014-09-21T18:30:00,2014,9,21,18,30,296,57,142,422,63,230,1212,453
2014-09-21T18:45:00,2014,9,21,18,45,271,72,136,338,50,254,1091,431
2014-09-21T19:00:00,2014,9,21,19,0,262,71,116,374,44,350,1154,434
2014-09-21T19:15:00,2014,9,21,19,15,224,66,114,302,49,315,1057,438
2014-09-21T19:30:00,2014,9,21,19,30,220,63,104,531,44,322,1098,426
2014-09-21T19:45:00,2014,9,21,19,45,215,81,106,478,53,280,1032,416
2014-09-21T20:00:00,2014,9,21,20,0,200,85,96,568,45,240,1124,399
2014-09-21T20:15:00,2014,9,21,20,15,184,86,82,592,48,214,1079,389
2014-09-21T20:30:00,2014,9,21,20,30,180,84,77,476,50,161,1209,387
2014-09-21T20:45:00,2014,9,21,20,45,174,82,84,378,51,126,1166,389
2014-09-21T21:00:00,2014,9,21,21,0,165,86,92,374,50,89,1237,374
2014-09-21T21:15:00,2014,9,21,21,15,151,82,82,358,42,61,1248,358
2014-09-21T21:30:00,2014,9,21,21,30,159,84,75,319,36,58,1229,361
2014-09-21T21:45:00,2014,9,21,21,45,145,75,63,302,37,62,1237,336
2014-09-21T22:00:00,2014,9,21,22,0,137,63,60,252,34,62,1218,320
2014-09-21T22:15:00,2014,9,21,22,15,125,13,13,220,22,43,1201,299
2014-09-21T22:30:00,2014,9,21,22,30,107,3,9,225,21,57,1178,291
2014-09-21T22:45:00,2014,9,21,22,45,105,4,9,228,14,72,1150,276
2014-09-21T23:00:00,2014,9,21,23,0,84,4,9,197,11,67,1102,231
2014-09-21T23:15:00,2014,9,21,23,15,19,5,9,176,5,60,1028,157
2014-09-21T23:30:00,2014,9,21,23,30,2,3,12,171,9,56,992,75
2014-09-21T23:45:00,2014,9,21,23,45,4,2,14,160,5,66,945,71
2014-09-22T00:00:00,2014,9,22,0,0,4,2,10,133,5,62,859,67
2014-09-22T00:15:00,2014,9,22,0,15,3,2,8,125,3,62,807,65
2014-09-22T00:30:00,2014,9,22,0,30,2,3,9,91,2,35,738,61
2014-09-22T00:45:00,2014,9,22,0,45,3,3,8,87,1,33,664,60
2014-09-22T01:00:00,2014,9,22,1,0,2,2,9,62,4,27,580,61
2014-09-22T01:15:00,2014,9,22,1,15,2,2,8,48,1,25,558,61
2014-09-22T01:30:00,2014,9,22,1,30,3,2,9,22,1,12,488,61
2014-09-22T01:45:00,2014,9,22,1,45,3,3,8,23,1,3,452,60
2014-09-22T02:00:00,2014,9,22,2,0,2,2,8,27,1,2,389,62
2014-09-22T02:15:00,2014,9,22,2,15,2,2,8,17,1,2,348,63
2014-09-22T02:30:00,2014,9,22,2,30,3,2,10,20,2,5,289,62
2014-09-22T02:45:00,2014,9,22,2,45,4,2,8,15,1,5,252,61
2014-09-22T03:00:00,2014,9,22,3,0,4,3,8,19,1,5,201,61
2014-09-22T03:15:00,2014,9,22,3,15,3,2,8,15,1,6,178,60
2014-09-22T03:30:00,2014,9,22,3,30,3,2,9,14,1,5,170,62
2014-09-22T03:45:00,2014,9,22,3,45,2,2,9,17,1,2,139,62
2014-09-22T04:00:00,2014,9,22,4,0,4,2,9,16,2,1,118,62
2014-09-22T04:15:00,2014,9,22,4,15,4,2,8,14,1,3,103,60
2014-09-22T04:30:00,2014,9,22,4,30,4,2,8,16,1,3,85,62
2014-09-22T04:45:00,2014,9,22,4,45,3,2,9,16,1,1,78,61
2014-09-22T05:00:00,2014,9,22,5,0,3,2,9,15,1,1,76,60
2014-09-22T05:15:00,2014,9,22,5,15,3,2,8,16,2,1,73,60
2014-09-22T05:30:00,2014,9,22,5,30,3,2,10,16,1,1,67,62
2014-09-22T05:45:00,2014,9,22,5,45,3,2,10,20,1,1,60,62
2014-09-22T06:00:00,2014,9,22,6,0,3,3,9,17,2,2,56,62
2014-09-22T06:15:00,2014,9,22,6,15,6,2,11,21,1,2,64,61
2014-09-22T06:30:00,2014,9,22,6,30,3,2,15,20,4,2,61,62
2014-09-22T06:45:00,2014,9,22,6,45,2,2,19,22,2,1,67,60
2014-09-22T07:00:00,2014,9,22,7,0,4,3,11,22,3,0,56,62
2014-09-22T07:15:00,2014,9,22,7,15,6,2,12,37,1,3,53,61
2014-09-22T07:30:00,2014,9,22,7,30,5,2,11,37,4,5,58,62
2014-09-22T07:45:00,2014,9,22,7,45,6,3,15,55,2,6,69,62
2014-09-22T08:00:00,2014,9,22,8,0,9,2,15,82,3,3,77,63
2014-09-22T08:15:00,2014,9,22,8,15,9,2,16,113,5,12,125,63
2014-09-22T08:30:00,2014,9,22,8,30,6,5,25,149,8,12,131,93
2014-09-22T08:45:00,2014,9,22,8,45,6,4,21,158,14,10,152,109
2014-09-22T09:00:00,2014,9,22,9,0,10,11,31,177,65,15,221,142
2014-09-22T09:15:00,2014,9,22,9,15,15,22,43,188,67,12,250,187
2014-09-22T09:30:00,2014,9,22,9,30,57,27,48,230,56,16,377,211
2014-09-22T09:45:00,2014,9,22,9,45,85,35,62,256,80,18,410,228
2014-09-22T10:00:00,2014,9,22,10,0,97,48,73,357,67,14,552,252
2014-09-22T10:15:00,2014,9,22,10,15,144,77,103,333,87,20,563,303
2014-09-22T10:30:00,2014,9,22,10,30,173,76,110,294,142,16,592,326
2014-09-22T10:45:00,2014,9,22,10,45,202,74,139,355,99,18,678,384
2014-09-22T11:00:00,2014,9,22,11,0,219,78,163,377,110,19,719,448
2014-09-22T11:15:00,2014,9,22,11,15,262,81,165,622,94,33,822,517
2014-09-22T11:30:00,2014,9,22,11,30,273,100,212,693,124,50,821,565
2014-09-22T11:45:00,2014,9,22,11,45,295,100,220,697,114,91,898,581
2014-09-22T12:00:00,2014,9,22,12,0,304,100,241,804,156,103,922,613
2014-09-22T12:15:00,2014,9,22,12,15,307,95,234,813,110,124,949,579
2014-09-22T12:30:00,2014,9,22,12,30,302,114,225,823,122,135,935,585
2014-09-22T12:45:00,2014,9,22,12,45,279,121,219,741,103,155,1094,613
2014-09-22T13:00:00,2014,9,22,13,0,290,125,233,558,123,189,1053,801
2014-09-22T13:15:00,2014,9,22,13,15,311,127,225,710,115,199,1149,829
2014-09-22T13:30:00,2014,9,22,13,30,319,107,244,585,126,209,1111,835
2014-09-22T13:45:00,2014,9,22,13,45,362,109,294,689,112,193,1156,916
2014-09-22T14:00:00,2014,9,22,14,0,403,109,271,536,126,171,1163,909
2014-09-22T14:15:00,2014,9,22,14,15,398,126,275,450,148,124,1194,840
2014-09-22T14:30:00,2014,9,22,14,30,433,127,282,407,126,71,1291,766
2014-09-22T14:45:00,2014,9,22,14,45,456,129,273,404,182,43,1258,797
2014-09-22T15:00:00,2014,9,22,15,0,508,128,281,631,156,55,1445,794
2014-09-22T15:15:00,2014,9,22,15,15,548,125,291,513,159,51,1407,819
2014-09-22T15:30:00,2014,9,22,15,30,561,129,298,599,154,42,1472,865
2014-09-22T15:45:00,2014,9,22,15,45,569,131,296,501,151,39,1440,879
2014-09-22T16:00:00,2014,9,22,16,0,556,125,290,542,148,42,1459,889
2014-09-22T16:15:00,2014,9,22,16,15,531,130,280,418,132,42,1376,825
2014-09-22T16:30:00,2014,9,22,16,30,457,113,252,441,170,43,1371,884
2014-09-22T16:45:00,2014,9,22,16,45,477,100,264,467,124,37,1397,937
2014-09-22T17:00:00,2014,9,22,17,0,459,110,255,414,126,50,1408,924
2014-09-22T17:15:00,2014,9,22,17,15,431,109,253,414,144,59,1336,905
2014-09-22T17:30:00,2014,9,22,17,30,418,119,242,355,149,71,1264,892
2014-09-22T17:45:00,2014,9,22,17,45,408,107,226,393,158,133,1219,865
2014-09-22T18:00:00,2014,9,22,18,0,403,100,217,415,155,160,1193,850
2014-09-22T18:15:00,2014,9,22,18,15,325,87,192,552,106,168,1152,857
2014-09-22T18:30:00,2014,9,22,18,30,283,79,166,420,116,158,981,797
2014-09-22T18:45:00,2014,9,22,18,45,270,79,148,513,81,201,1007,780
2014-09-22T19:00:00,2014,9,22,19,0,303,65,150,485,76,206,974,724
2014-09-22T19:15:00,2014,9,22,19,15,277,104,162,430,72,204,938,667
2014-09-22T19:30:00,2014,9,22,19,30,290,74,168,607,63,277,1009,632
2014-09-22T19:45:00,2014,9,22,19,45,299,84,168,595,74,238,946,610
2014-09-22T20:00:00,2014,9,22,20,0,288,85,153,722,47,290,1033,611
2014-09-22T20:15:00,2014,9,22,20,15,282,80,165,579,53,207,1049,594
2014-09-22T20:30:00,2014,9,22,20,30,316,79,153,636,41,132,1268,581
2014-09-22T20:45:00,2014,9,22,20,45,313,87,160,546,46,101,1278,587
2014-09-22T21:00:00,2014,9,22,21,0,310,83,155,495,37,84,1381,567
2014-09-22T21:15:00,2014,9,22,21,15,303,89,151,443,46,73,1386,535
2014-09-22T21:30:00,2014,9,22,21,30,284,79,144,405,52,66,1344,518
2014-09-22T21:45:00,2014,9,22,21,45,275,73,136,439,66,74,1438,502
2014-09-22T22:00:00,2014,9,22,22,0,267,75,125,367,65,73,1400,497
2014-09-22T22:15:00,2014,9,22,22,15,243,68,121,412,62,63,1427,464
2014-09-22T22:30:00,2014,9,22,22,30,233,65,105,409,60,71,1400,444
2014-09-22T22:45:00,2014,9,22,22,45,202,55,100,384,46,90,1348,426
2014-09-22T23:00:00,2014,9,22,23,0,196,59,85,336,45,89,1314,416
2014-09-22T23:15:00,2014,9,22,23,15,178,21,24,281,18,77,1206,381
2014-09-22T23:30:00,2014,9,22,23,30,168,7,19,238,20,91,1175,351
2014-09-22T23:45:00,2014,9,22,23,45,138,3,16,240,7,97,1101,296
2014-09-23T00:00:00,2014,9,23,0,0,116,3,19,183,4,91,1086,277
2014-09-23T00:15:00,2014,9,23,0,15,27,3,13,151,3,66,991,157
2014-09-23T00:30:00,2014,9,23,0,30,7,3,13,112,6,60,938,141
2014-09-23T00:45:00,2014,9,23,0,45,7,3,13,106,5,55,872,129
2014-09-23T01:00:00,2014,9,23,1,0,5,3,12,68,3,58,768,130
2014-09-23T01:15:00,2014,9,23,1,15,4,5,12,52,4,38,702,131
2014-09-23T01:30:00,2014,9,23,1,30,5,3,12,34,2,6,605,124
2014-09-23T01:45:00,2014,9,23,1,45,5,2,13,25,5,4,572,123
2014-09-23T02:00:00,2014,9,23,2,0,5,2,11,24,1,4,476,124
2014-09-23T02:15:00,2014,9,23,2,15,5,2,12,21,4,3,434,123
2014-09-23T02:30:00,2014,9,23,2,30,5,2,13,27,3,3,372,123
2014-09-23T02:45:00,2014,9,23,2,45,4,2,10,23,1,3,306,123
2014-09-23T03:00:00,2014,9,23,3,0,5,2,10,17,2,2,259,118
2014-09-23T03:15:00,2014,9,23,3,15,6,2,10,17,1,3,228,118
2014-09-23T03:30:00,2014,9,23,3,30,5,2,11,21,1,3,171,120
2014-09-23T03:45:00,2014,9,23,3,45,5,2,11,18,3,2,158,120
2014-09-23T04:00:00,2014,9,23,4,0,3,2,12,18,2,2,142,120
2014-09-23T04:15:00,2014,9,23,4,15,5,2,11,18,1,2,125,120
2014-09-23T04:30:00,2014,9,23,4,30,5,2,10,20,1,2,108,119
2014-09-23T04:45:00,2014,9,23,4,45,5,2,11,19,1,2,101,120
2014-09-23T05:00:00,2014,9,23,5,0,5,2,11,17,1,2,92,119
2014-09-23T05:15:00,2014,9,23,5,15,5,2,12,15,1,2,96,118
2014-09-23T05:30:00,2014,9,23,5,30,5,2,13,18,2,4,95,119
2014-09-23T05:45:00,2014,9,23,5,45,6,2,12,19,2,4,86,119
2014-09-23T06:00:00,2014,9,23,6,0,5,3,12,17,1,5,89,118
2014-09-23T06:15:00,2014,9,23,6,15,5,2,14,25,1,5,77,118
2014-09-23T06:30:00,2014,9,23,6,30,5,2,16,23,1,4,81,121
2014-09-23T06:45:00,2014,9,23,6,45,5,2,15,27,4,6,79,119
2014-09-23T07:00:00,2014,9,23,7,0,6,2,12,30,3,4,77,118
2014-09-23T07:15:00,2014,9,23,7,15,6,2,13,39,4,8,91,120
2014-09-23T07:30:00,2014,9,23,7,30,7,2,15,34,5,8,76,120
2014-09-23T07:45:00,2014,9,23,7,45,10,2,14,61,1,11,89,124
2014-09-23T08:00:00,2014,9,23,8,0,7,2,19,99,4,10,91,121
2014-09-23T08:15:00,2014,9,23,8,15,11,2,21,139,3,13,123,122
2014-09-23T08:30:00,2014,9,23,8,30,11,4,23,131,17,15,147,141
2014-09-23T08:45:00,2014,9,23,8,45,9,8,22,228,8,11,229,156
2014-09-23T09:00:00,2014,9,23,9,0,10,10,33,173,30,12,217,193
2014-09-23T09:15:00,2014,9,23,9,15,27,9,49,212,20,16,307,213
2014-09-23T09:30:00,2014,9,23,9,30,75,32,56,223,35,19,346,257
2014-09-23T09:45:00,2014,9,23,9,45,88,47,68,195,28,17,365,260
2014-09-23T10:00:00,2014,9,23,10,0,94,63,97,294,46,25,511,315
2014-09-23T10:15:00,2014,9,23,10,15,147,89,97,298,77,31,509,333
2014-09-23T10:30:00,2014,9,23,10,30,158,89,122,413,103,26,702,369
2014-09-23T10:45:00,2014,9,23,10,45,178,87,134,320,132,20,679,424
2014-09-23T11:00:00,2014,9,23,11,0,231,92,145,308,111,14,830,508
2014-09-23T11:15:00,2014,9,23,11,15,256,105,180,294,129,25,848,573
2014-09-23T11:30:00,2014,9,23,11,30,309,101,188,358,117,84,936,575
2014-09-23T11:45:00,2014,9,23,11,45,311,113,211,346,144,85,893,575
2014-09-23T12:00:00,2014,9,23,12,0,318,128,224,595,105,157,1052,581
2014-09-23T12:15:00,2014,9,23,12,15,320,119,230,437,94,149,984,560
2014-09-23T12:30:00,2014,9,23,12,30,297,119,211,428,98,132,958,605
2014-09-23T12:45:00,2014,9,23,12,45,286,120,219,460,98,167,994,650
2014-09-23T13:00:00,2014,9,23,13,0,282,115,263,456,110,157,955,747
2014-09-23T13:15:00,2014,9,23,13,15,356,103,248,493,114,166,1023,769
2014-09-23T13:30:00,2014,9,23,13,30,342,95,279,564,161,204,1012,829
2014-09-23T13:45:00,2014,9,23,13,45,367,94,256,701,126,231,1064,840
2014-09-23T14:00:00,2014,9,23,14,0,377,107,263,610,118,187,1088,875
2014-09-23T14:15:00,2014,9,23,14,15,410,104,269,612,119,111,1209,875
2014-09-23T14:30:00,2014,9,23,14,30,407,98,272,475,120,87,1228,799
2014-09-23T14:45:00,2014,9,23,14,45,460,114,292,550,114,49,1243,799
2014-09-23T15:00:00,2014,9,23,15,0,455,125,274,540,145,55,1268,797
2014-09-23T15:15:00,2014,9,23,15,15,512,127,286,518,146,42,1294,798
2014-09-23T15:30:00,2014,9,23,15,30,513,122,303,411,144,35,1375,812
2014-09-23T15:45:00,2014,9,23,15,45,524,128,318,395,141,27,1400,828
2014-09-23T16:00:00,2014,9,23,16,0,506,123,321,387,174,26,1395,814
2014-09-23T16:15:00,2014,9,23,16,15,509,128,319,339,169,34,1334,819
2014-09-23T16:30:00,2014,9,23,16,30,460,121,293,525,172,55,1468,816
2014-09-23T16:45:00,2014,9,23,16,45,454,113,309,411,143,39,1368,890
2014-09-23T17:00:00,2014,9,23,17,0,454,113,304,485,123,31,1445,887
2014-09-23T17:15:00,2014,9,23,17,15,454,95,285,386,122,32,1331,889
2014-09-23T17:30:00,2014,9,23,17,30,436,101,260,366,106,37,1285,871
2014-09-23T17:45:00,2014,9,23,17,45,399,119,226,490,140,125,1272,847
2014-09-23T18:00:00,2014,9,23,18,0,369,100,251,458,132,167,1203,787
2014-09-23T18:15:00,2014,9,23,18,15,336,104,222,565,93,204,1161,769
2014-09-23T18:30:00,2014,9,23,18,30,295,100,170,435,155,160,1010,673
2014-09-23T18:45:00,2014,9,23,18,45,286,83,155,606,116,188,1031,644
2014-09-23T19:00:00,2014,9,23,19,0,263,83,154,476,109,195,975,619
2014-09-23T19:15:00,2014,9,23,19,15,240,101,146,612,89,182,1104,580
2014-09-23T19:30:00,2014,9,23,19,30,228,79,135,606,120,200,1068,548
2014-09-23T19:45:00,2014,9,23,19,45,225,77,131,714,86,248,1160,542
2014-09-23T20:00:00,2014,9,23,20,0,213,77,127,687,106,266,1146,545
2014-09-23T20:15:00,2014,9,23,20,15,198,75,132,576,86,210,1108,541
2014-09-23T20:30:00,2014,9,23,20,30,211,71,116,584,90,168,1283,520
2014-09-23T20:45:00,2014,9,23,20,45,222,80,122,442,105,127,1244,497
2014-09-23T21:00:00,2014,9,23,21,0,217,75,119,533,88,98,1374,483
2014-09-23T21:15:00,2014,9,23,21,15,225,86,114,443,89,81,1347,504
2014-09-23T21:30:00,2014,9,23,21,30,222,94,119,538,89,93,1480,497
2014-09-23T21:45:00,2014,9,23,21,45,220,91,120,458,95,86,1476,476
2014-09-23T22:00:00,2014,9,23,22,0,207,91,112,460,101,86,1494,463
2014-09-23T22:15:00,2014,9,23,22,15,192,84,106,414,95,77,1441,439
2014-09-23T22:30:00,2014,9,23,22,30,169,75,95,381,74,72,1456,413
2014-09-23T22:45:00,2014,9,23,22,45,159,71,88,333,80,61,1399,389
2014-09-23T23:00:00,2014,9,23,23,0,146,71,80,319,53,56,1373,359
2014-09-23T23:15:00,2014,9,23,23,15,131,7,22,290,27,56,1229,325
2014-09-23T23:30:00,2014,9,23,23,30,105,5,10,263,13,60,1220,303
2014-09-23T23:45:00,2014,9,23,23,45,90,3,13,222,9,52,1092,259
2014-09-24T00:00:00,2014,9,24,0,0,58,3,11,219,4,57,1042,220
2014-09-24T00:15:00,2014,9,24,0,15,32,5,11,207,9,49,981,120
2014-09-24T00:30:00,2014,9,24,0,30,5,4,12,172,2,52,928,107
2014-09-24T00:45:00,2014,9,24,0,45,4,4,9,134,6,70,808,100
2014-09-24T01:00:00,2014,9,24,1,0,5,2,10,117,2,70,765,95
2014-09-24T01:15:00,2014,9,24,1,15,4,3,10,98,5,48,679,94
2014-09-24T01:30:00,2014,9,24,1,30,4,2,9,47,2,18,614,95
2014-09-24T01:45:00,2014,9,24,1,45,4,2,9,33,1,4,541,95
2014-09-24T02:00:00,2014,9,24,2,0,4,2,10,24,1,5,493,94
2014-09-24T02:15:00,2014,9,24,2,15,4,3,10,24,1,3,410,93
2014-09-24T02:30:00,2014,9,24,2,30,4,3,11,20,3,3,353,93
2014-09-24T02:45:00,2014,9,24,2,45,5,2,9,22,1,5,329,93
2014-09-24T03:00:00,2014,9,24,3,0,4,2,9,17,1,3,280,94
2014-09-24T03:15:00,2014,9,24,3,15,4,2,9,15,1,4,250,95
2014-09-24T03:30:00,2014,9,24,3,30,4,2,10,23,2,4,218,95
2014-09-24T03:45:00,2014,9,24,3,45,4,2,10,21,1,3,186,95
2014-09-24T04:00:00,2014,9,24,4,0,4,3,10,20,1,4,156,95
2014-09-24T04:15:00,2014,9,24,4,15,5,2,10,15,1,4,146,95
2014-09-24T04:30:00,2014,9,24,4,30,5,3,10,15,1,2,129,93
2014-09-24T04:45:00,2014,9,24,4,45,5,2,9,15,1,2,122,93
2014-09-24T05:00:00,2014,9,24,5,0,5,2,9,17,1,4,111,92
2014-09-24T05:15:00,2014,9,24,5,15,4,2,9,21,2,6,97,92
2014-09-24T05:30:00,2014,9,24,5,30,4,2,10,17,1,9,87,93
2014-09-24T05:45:00,2014,9,24,5,45,4,2,10,17,1,7,88,87
2014-09-24T06:00:00,2014,9,24,6,0,6,2,14,21,1,7,80,87
2014-09-24T06:15:00,2014,9,24,6,15,4,3,13,19,1,7,81,83
2014-09-24T06:30:00,2014,9,24,6,30,4,2,15,22,2,7,72,84
2014-09-24T06:45:00,2014,9,24,6,45,6,2,18,21,1,9,68,82
2014-09-24T07:00:00,2014,9,24,7,0,8,2,19,35,2,7,70,81
2014-09-24T07:15:00,2014,9,24,7,15,8,2,15,40,3,10,66,79
2014-09-24T07:30:00,2014,9,24,7,30,6,2,11,36,1,9,83,79
2014-09-24T07:45:00,2014,9,24,7,45,9,2,14,35,2,8,85,80
2014-09-24T08:00:00,2014,9,24,8,0,9,2,16,53,2,5,87,84
2014-09-24T08:15:00,2014,9,24,8,15,15,2,18,97,1,14,104,88
2014-09-24T08:30:00,2014,9,24,8,30,13,5,27,120,5,13,118,104
2014-09-24T08:45:00,2014,9,24,8,45,13,5,28,175,2,9,160,117
2014-09-24T09:00:00,2014,9,24,9,0,16,8,31,165,14,10,193,135
2014-09-24T09:15:00,2014,9,24,9,15,26,18,53,208,43,10,252,170
2014-09-24T09:30:00,2014,9,24,9,30,77,27,64,200,66,11,276,191
2014-09-24T09:45:00,2014,9,24,9,45,98,37,74,242,57,15,406,192
2014-09-24T10:00:00,2014,9,24,10,0,132,49,86,290,64,21,446,223
2014-09-24T10:15:00,2014,9,24,10,15,135,73,101,375,66,22,582,241
2014-09-24T10:30:00,2014,9,24,10,30,189,69,114,382,98,14,610,262
2014-09-24T10:45:00,2014,9,24,10,45,210,68,151,449,81,19,730,320
2014-09-24T11:00:00,2014,9,24,11,0,241,79,189,389,93,21,744,356
2014-09-24T11:15:00,2014,9,24,11,15,252,80,176,359,126,21,790,426
2014-09-24T11:30:00,2014,9,24,11,30,268,79,177,399,107,76,872,421
2014-09-24T11:45:00,2014,9,24,11,45,252,97,216,375,155,91,866,446
2014-09-24T12:00:00,2014,9,24,12,0,278,92,210,515,91,157,968,474
2014-09-24T12:15:00,2014,9,24,12,15,279,95,218,495,79,135,951,484
2014-09-24T12:30:00,2014,9,24,12,30,279,95,218,495,79,135,951,484
2014-09-24T12:45:00,2014,9,24,12,45,304,102,211,499,80,158,1019,580
2014-09-24T13:00:00,2014,9,24,13,0,311,101,167,503,78,174,1058,642
2014-09-24T13:15:00,2014,9,24,13,15,318,103,198,635,85,188,1098,691
2014-09-24T13:30:00,2014,9,24,13,30,298,76,195,649,95,210,1025,752
2014-09-24T13:45:00,2014,9,24,13,45,318,91,229,710,93,215,1067,773
2014-09-24T14:00:00,2014,9,24,14,0,381,89,228,616,81,172,1076,790
2014-09-24T14:15:00,2014,9,24,14,15,398,105,241,626,104,111,1209,831
2014-09-24T14:30:00,2014,9,24,14,30,389,113,235,552,101,83,1183,777
2014-09-24T14:45:00,2014,9,24,14,45,396,133,254,571,152,44,1271,739
2014-09-24T15:00:00,2014,9,24,15,0,470,115,261,545,164,48,1188,759
2014-09-24T15:15:00,2014,9,24,15,15,478,124,256,607,142,46,1292,776
2014-09-24T15:30:00,2014,9,24,15,30,479,136,262,509,117,31,1266,803
2014-09-24T15:45:00,2014,9,24,15,45,484,131,268,528,124,26,1329,801
2014-09-24T16:00:00,2014,9,24,16,0,467,135,292,456,129,29,1257,786
2014-09-24T16:15:00,2014,9,24,16,15,419,120,282,523,126,35,1294,806
2014-09-24T16:30:00,2014,9,24,16,30,436,123,286,634,156,40,1293,866
2014-09-24T16:45:00,2014,9,24,16,45,415,135,277,621,119,40,1281,872
2014-09-24T17:00:00,2014,9,24,17,0,433,121,280,568,110,39,1275,872
2014-09-24T17:15:00,2014,9,24,17,15,434,132,275,512,103,52,1196,838
2014-09-24T17:30:00,2014,9,24,17,30,430,131,254,470,104,83,1167,820
2014-09-24T17:45:00,2014,9,24,17,45,425,123,239,535,96,134,1102,769
2014-09-24T18:00:00,2014,9,24,18,0,415,110,241,633,101,199,1105,768
2014-09-24T18:15:00,2014,9,24,18,15,341,86,196,639,102,158,953,733
2014-09-24T18:30:00,2014,9,24,18,30,316,78,174,569,108,152,914,689
2014-09-24T18:45:00,2014,9,24,18,45,327,84,169,576,85,159,916,626
2014-09-24T19:00:00,2014,9,24,19,0,315,84,157,435,103,172,914,630
2014-09-24T19:15:00,2014,9,24,19,15,291,90,136,412,109,168,923,598
2014-09-24T19:30:00,2014,9,24,19,30,293,80,122,499,96,214,945,526
2014-09-24T19:45:00,2014,9,24,19,45,286,90,123,500,92,233,962,523
2014-09-24T20:00:00,2014,9,24,20,0,229,88,118,629,84,249,1080,512
2014-09-24T20:15:00,2014,9,24,20,15,185,93,123,467,74,194,1059,522
2014-09-24T20:30:00,2014,9,24,20,30,190,89,123,558,80,102,1182,503
2014-09-24T20:45:00,2014,9,24,20,45,207,87,112,406,73,72,1143,507
2014-09-24T21:00:00,2014,9,24,21,0,198,77,107,456,58,77,1217,498
2014-09-24T21:15:00,2014,9,24,21,15,181,70,107,398,58,62,1158,483
2014-09-24T21:30:00,2014,9,24,21,30,192,71,102,457,81,49,1146,463
2014-09-24T21:45:00,2014,9,24,21,45,190,75,106,483,64,66,1259,446
2014-09-24T22:00:00,2014,9,24,22,0,192,72,103,455,58,61,1202,413
2014-09-24T22:15:00,2014,9,24,22,15,188,63,86,472,54,65,1264,432
2014-09-24T22:30:00,2014,9,24,22,30,172,62,83,407,41,62,1192,431
2014-09-24T22:45:00,2014,9,24,22,45,164,66,76,387,53,74,1158,385
2014-09-24T23:00:00,2014,9,24,23,0,154,56,62,371,29,67,1132,366
2014-09-24T23:15:00,2014,9,24,23,15,142,12,18,326,24,72,1057,325
2014-09-24T23:30:00,2014,9,24,23,30,123,3,12,295,5,85,971,297
2014-09-24T23:45:00,2014,9,24,23,45,112,3,9,244,11,86,917,270
2014-09-25T00:00:00,2014,9,25,0,0,94,4,11,214,4,77,882,250
2014-09-25T00:15:00,2014,9,25,0,15,33,4,8,144,6,57,810,151
2014-09-25T00:30:00,2014,9,25,0,30,3,3,9,126,3,65,793,128
2014-09-25T00:45:00,2014,9,25,0,45,3,4,10,101,4,61,712,119
2014-09-25T01:00:00,2014,9,25,1,0,3,2,8,77,5,53,620,122
2014-09-25T01:15:00,2014,9,25,1,15,2,3,9,74,6,38,539,118
